timestamp,x_coord,y_coord,pm25,temperature,humidity,wind_speed
2025-04-01 00:00:00,3.745401188473625,3.7364081846669848,8.9907549347563,21.5,59.1,13.6
2025-04-01 01:00:00,9.50714306409916,3.3291209623140325,36.08913205763312,18.0,85.5,25.3
2025-04-01 02:00:00,7.319939418114051,1.7615391250286005,74.16412003398202,28.3,62.1,7.7
2025-04-01 03:00:00,5.986584841970366,6.07266670101488,5.888988927172965,19.9,64.4,8.4
2025-04-01 04:00:00,1.5601864044243652,4.766241605086289,111.30873406318446,24.1,62.0,2.3
2025-04-01 05:00:00,1.5599452033620265,8.657009923240036,17.66259215617503,24.8,70.5,16.2
2025-04-01 06:00:00,0.5808361216819946,0.32109580482058253,7.575948931702442,24.5,29.5,11.0
2025-04-01 07:00:00,8.661761457749352,6.438679275551263,42.85210549352076,27.0,82.6,10.2
2025-04-01 08:00:00,6.011150117432088,7.629488785115611,12.852592240119952,15.6,23.0,13.7
2025-04-01 09:00:00,7.080725777960454,7.59486569188307,18.50911519470935,34.8,64.9,25.5
2025-04-01 10:00:00,0.20584494295802447,8.860739670955251,13.406259916065594,29.3,63.1,3.2
2025-04-01 11:00:00,9.699098521619943,7.290337428294941,8.875210630865299,23.5,34.6,15.7
2025-04-01 12:00:00,8.324426408004218,9.278100616476962,41.429659294031666,18.8,22.8,5.9
2025-04-01 13:00:00,2.1233911067827616,3.3265659982089146,15.084965674042936,16.6,29.7,6.4
2025-04-01 14:00:00,1.8182496720710062,5.032094167515431,4.77478147181612,28.4,39.0,7.7
2025-04-01 15:00:00,1.8340450985343382,0.14079663282890675,34.85024349812824,21.3,81.7,13.8
2025-04-01 16:00:00,3.0424224295953772,0.06957587303291213,6.015970295042832,19.6,79.9,14.8
2025-04-01 17:00:00,5.247564316322379,2.401266204515199,6.339119174464209,22.6,24.5,26.1
2025-04-01 18:00:00,4.319450186421157,1.0080719713908526,66.19508430519124,26.9,40.2,26.8
2025-04-01 19:00:00,2.9122914019804194,2.602113679357536,6.071830354918795,28.4,82.3,17.6
2025-04-01 20:00:00,6.118528947223795,1.770432945283974,1.9809076387335978,27.9,36.6,8.4
2025-04-01 21:00:00,1.3949386065204183,0.2852002483864824,37.44456171858188,32.3,89.7,24.6
2025-04-01 22:00:00,2.9214464853521815,9.093041464060494,14.822355835872626,19.4,38.0,23.8
2025-04-01 23:00:00,3.663618432936917,0.08223131388891525,16.156862449051605,27.7,71.7,23.9
2025-04-02 00:00:00,4.56069984217036,7.360821443370854,14.665526544844488,17.0,49.2,0.5
2025-04-02 01:00:00,7.851759613930136,1.5214788691951653,25.32190772479122,26.0,29.5,22.6
2025-04-02 02:00:00,1.9967378215835974,9.122296219996,9.461971433205148,26.7,37.9,25.6
2025-04-02 03:00:00,5.142344384136116,8.927959395898858,87.8925349589882,19.3,67.3,18.2
2025-04-02 04:00:00,5.924145688620425,6.539011463692574,4.589492812911012,22.8,43.6,22.5
2025-04-02 05:00:00,0.46450412719997725,6.722341498006052,31.33936316981174,31.5,62.3,23.3
2025-04-02 06:00:00,6.075448519014383,0.053391419696885434,38.172715400430974,18.0,34.4,15.2
2025-04-02 07:00:00,1.7052412368729153,9.848715661136021,9.396602982935319,23.7,51.4,24.4
2025-04-02 08:00:00,0.6505159298527952,8.778326035758145,7.215745798954304,33.7,55.9,23.8
2025-04-02 09:00:00,9.488855372533333,8.95106225730092,55.54392861040822,25.1,48.9,27.5
2025-04-02 10:00:00,9.656320330745594,6.592445370508719,7.456896030917875,29.5,33.9,27.6
2025-04-02 11:00:00,8.08397348116461,3.447869286545365,10.949962802769988,31.5,52.3,15.9
2025-04-02 12:00:00,3.0461376917337066,8.936486490904809,48.77944243178541,19.1,68.5,0.9
2025-04-02 13:00:00,0.9767211400638387,2.9151692815119237,20.795596000397328,19.4,87.5,0.6
2025-04-02 14:00:00,6.842330265121569,5.627115433422029,3.3296138368929618,30.2,75.3,28.2
2025-04-02 15:00:00,4.4015249373960135,0.997309723438824,115.24486718779787,30.1,31.3,10.1
2025-04-02 16:00:00,1.2203823484477883,9.219556301327502,11.822319657226256,16.2,39.1,11.3
2025-04-02 17:00:00,4.951769101112702,1.4077045777121333,13.426665739036167,21.4,25.5,14.1
2025-04-02 18:00:00,0.34388521115218396,2.2489680573040727,25.939950025031614,23.0,29.5,8.0
2025-04-02 19:00:00,9.093204020787821,5.58134158128215,37.527605056577436,31.6,37.5,17.7
2025-04-02 20:00:00,2.587799816000169,7.640930002129815,142.75134795969007,23.4,34.0,23.5
2025-04-02 21:00:00,6.62522284353982,6.1935130593629895,3.8187832486893862,33.5,35.0,7.7
2025-04-02 22:00:00,3.1171107608941098,2.3213391280015614,45.87646355288224,34.9,36.2,22.3
